Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses,Image
Mali,periodic,4,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,1,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,16,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,8,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,64,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,32,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,128,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,256,130273,851968,6.5398662808102985,4523,8789,ruler.512
Mali,periodic,0,197034,851968,4.323964391932357,0,13312,ruler.512
Mali,strided,128,240695,3196928,13.282070670350445,33696,16256,ruler.512
Mali,strided,256,240695,3196928,13.282070670350445,33696,16256,ruler.512
Mali,strided,1,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,strided,4,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,strided,8,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,strided,16,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,strided,32,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,strided,64,425605,3196928,7.511490701472022,21631,28321,ruler.512
Mali,blurred,256,358189,3200000,8.93383102216986,23360,26640,ruler.512
Mali,blurred,128,504283,3200000,6.3456432201759725,12337,37663,ruler.512
Mali,blurred,64,586524,3200000,5.455872223472526,6317,43683,ruler.512
Mali,random,0,740719,3200000,4.320126795721454,0,50000,ruler.512
Mali,blurred,32,627114,3200000,5.102740490564714,3246,46754,ruler.512
Mali,random,1,740868,3200000,4.319257951483935,6,49994,ruler.512
Mali,random,4,740290,3200000,4.322630320550055,12,49988,ruler.512
Mali,random,8,742083,3200000,4.312186103171747,32,49968,ruler.512
Mali,random,16,740608,3200000,4.3207742827514695,56,49944,ruler.512
Mali,random,32,739999,3200000,4.3243301680137405,108,49892,ruler.512
Mali,strided,0,751119,3196928,4.256220385850977,0,49952,ruler.512
Mali,blurred,16,649889,3200000,4.923917776728026,1704,48296,ruler.512
Mali,blurred,0,672798,3200000,4.7562567070651225,0,50000,ruler.512
Mali,blurred,8,659529,3200000,4.851947374565788,838,49162,ruler.512
Mali,blurred,4,666479,3200000,4.801351580469902,410,49590,ruler.512
Mali,random,64,738779,3200000,4.331471251889942,183,49817,ruler.512
Mali,blurred,1,671001,3200000,4.7689943830188035,81,49919,ruler.512
Mali,skew,0,763249,3200000,4.192602938228546,0,50000,ruler.512
Mali,skew,4,762902,3200000,4.194509910840448,34,49966,ruler.512
Mali,skew,8,761393,3200000,4.2028229836628395,78,49922,ruler.512
Mali,skew,16,762080,3200000,4.19903422212891,163,49837,ruler.512
Mali,random,128,734461,3200000,4.356936583426486,431,49569,ruler.512
Mali,skew,1,762464,3200000,4.196919461115542,5,49995,ruler.512
Mali,skew,32,757143,3200000,4.226414296902963,297,49703,ruler.512
Mali,skew,64,751607,3200000,4.257544168694544,560,49440,ruler.512
Mali,skew,128,743025,3200000,4.306719154806366,1206,48794,ruler.512
Mali,random,256,731258,3200000,4.3760205016560505,778,49222,ruler.512
Mali,skew,256,724656,3200000,4.415888366342099,2185,47815,ruler.512
Uncompressed,random,0,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,periodic,0,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,random,1,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,periodic,1,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,random,4,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,periodic,4,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,random,8,6399104,6400000,1.0001400196027443,7,49993,1.4.05
Uncompressed,strided,0,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,periodic,8,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,random,16,6398976,6400000,1.0001600256040966,8,49992,1.4.05
Uncompressed,periodic,16,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,strided,1,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,strided,4,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,strided,8,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,periodic,32,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,random,32,6397312,6400000,1.0004201764741192,21,49979,1.4.05
Uncompressed,skew,0,6400000,6400000,1.0,0,50000,1.4.05
Uncompressed,blurred,1,6396288,6400000,1.0005803365952253,29,49971,1.4.05
Uncompressed,strided,16,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,blurred,4,6388096,6400000,1.001863466046847,93,49907,1.4.05
Uncompressed,skew,1,6399616,6400000,1.000060003600216,3,49997,1.4.05
Uncompressed,blurred,8,6373376,6400000,1.0041773778920309,208,49792,1.4.05
Uncompressed,periodic,64,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,skew,4,6398336,6400000,1.0002600676175806,13,49987,1.4.05
Uncompressed,strided,32,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,skew,8,6397440,6400000,1.0004001600640255,20,49980,1.4.05
Uncompressed,blurred,16,6352128,6400000,1.0075363720630317,374,49626,1.4.05
Uncompressed,random,64,6392576,6400000,1.0011613471627088,58,49942,1.4.05
Uncompressed,skew,16,6394240,6400000,1.0009008107296566,45,49955,1.4.05
Uncompressed,blurred,32,6294400,6400000,1.0167768174885612,825,49175,1.4.05
Uncompressed,skew,32,6387840,6400000,1.001903616872057,95,49905,1.4.05
Uncompressed,strided,64,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,periodic,128,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,blurred,64,6208640,6400000,1.0308215647871353,1495,48505,1.4.05
Uncompressed,skew,64,6379264,6400000,1.0032505317227818,162,49838,1.4.05
Uncompressed,random,128,6386816,6400000,1.0020642523598613,103,49897,1.4.05
Uncompressed,strided,128,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,blurred,128,5999360,6400000,1.0667804565820354,3130,46870,1.4.05
Uncompressed,skew,128,6358912,6400000,1.0064614827190563,321,49679,1.4.05
Uncompressed,periodic,256,4250624,6400000,1.5056612864370031,16792,33208,1.4.05
Uncompressed,random,256,6372864,6400000,1.0042580541495942,212,49788,1.4.05
Uncompressed,strided,256,6393856,6393856,1.0,0,49952,1.4.05
Uncompressed,blurred,256,5622400,6400000,1.1383039271485489,6075,43925,1.4.05
Uncompressed,skew,256,6317056,6400000,1.0131301669638515,648,49352,1.4.05
Intel_8gen,random,0,5762368,6400000,1.110654508701978,0,50000,1.4.05
Intel_8gen,periodic,0,5784640,6400000,1.1063782707307628,0,50000,1.4.05
Intel_8gen,random,1,5770688,6400000,1.1090532012820655,0,50000,1.4.05
Intel_8gen,periodic,1,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,random,4,5767552,6400000,1.1096562285004106,1,49999,1.4.05
Intel_8gen,periodic,4,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,strided,0,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,periodic,8,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,strided,1,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,random,8,5767872,6400000,1.1095946650688504,5,49995,1.4.05
Intel_8gen,strided,4,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,periodic,16,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,blurred,0,6393600,6400000,1.001001001001001,0,50000,1.4.05
Intel_8gen,strided,8,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,random,16,5776576,6400000,1.1079227556254778,9,49991,1.4.05
Intel_8gen,skew,0,5425216,6400000,1.1796765326947352,0,50000,1.4.05
Intel_8gen,blurred,1,6391296,6400000,1.0013618521188816,22,49978,1.4.05
Intel_8gen,periodic,32,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,strided,16,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,blurred,4,6382208,6400000,1.0027877499448468,92,49908,1.4.05
Intel_8gen,skew,1,5425728,6400000,1.17956521226276,2,49998,1.4.05
Intel_8gen,blurred,8,6366400,6400000,1.0052777079668258,214,49786,1.4.05
Intel_8gen,random,32,5761920,6400000,1.1107408641563925,27,49973,1.4.05
Intel_8gen,skew,4,5421184,6400000,1.180553915897339,14,49986,1.4.05
Intel_8gen,skew,8,5415680,6400000,1.181753722524226,18,49982,1.4.05
Intel_8gen,strided,32,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,blurred,16,6344128,6400000,1.008806884098177,388,49612,1.4.05
Intel_8gen,periodic,64,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,skew,16,5426560,6400000,1.1793843613633683,37,49963,1.4.05
Intel_8gen,blurred,32,6296384,6400000,1.0164564295951457,757,49243,1.4.05
Intel_8gen,random,64,5764288,6400000,1.1102845659342488,51,49949,1.4.05
Intel_8gen,skew,32,5413568,6400000,1.1822147611335074,86,49914,1.4.05
Intel_8gen,strided,64,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_8gen,blurred,64,6187200,6400000,1.034393586759762,1618,48382,1.4.05
Intel_8gen,periodic,128,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,skew,64,5402240,6400000,1.1846937566639024,183,49817,1.4.05
Intel_8gen,random,128,5762560,6400000,1.1106175033318526,110,49890,1.4.05
Intel_8gen,strided,128,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,random,0,5774656,6400000,1.1082911259129549,0,50000,1.4.05
Intel_8gen,blurred,128,6006656,6400000,1.0654846889850194,3030,46970,1.4.05
Intel_11gen,random,1,5771456,6400000,1.1089056210425932,1,49999,1.4.05
Intel_11gen,periodic,0,5784640,6400000,1.1063782707307628,0,50000,1.4.05
Intel_11gen,random,4,5777024,6400000,1.10783683779053,3,49997,1.4.05
Intel_11gen,random,8,5770368,6400000,1.109114704642754,4,49996,1.4.05
Intel_11gen,periodic,1,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,skew,128,5389440,6400000,1.187507421921387,279,49721,1.4.05
Intel_8gen,periodic,256,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,random,16,5767360,6400000,1.1096931698385395,16,49984,1.4.05
Intel_11gen,periodic,4,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,random,32,5766592,6400000,1.109840959790462,29,49971,1.4.05
Intel_11gen,periodic,8,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,random,64,5763200,6400000,1.110494169905608,51,49949,1.4.05
Intel_11gen,periodic,16,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,periodic,32,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_8gen,random,256,5750208,6400000,1.113003216579296,197,49803,1.4.05
Intel_8gen,blurred,256,5607040,6400000,1.141422212076247,6153,43847,1.4.05
Intel_8gen,strided,256,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,random,128,5760000,6400000,1.1111111111111112,91,49909,1.4.05
Intel_8gen,skew,256,5357632,6400000,1.1945575955944716,612,49388,1.4.05
Intel_11gen,strided,0,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,periodic,64,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,periodic,128,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,random,256,5749632,6400000,1.1131147176027962,210,49790,1.4.05
Intel_11gen,strided,1,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,strided,4,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,blurred,0,6394112,6400000,1.000920847179405,0,50000,1.4.05
Intel_11gen,strided,8,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,skew,0,5416000,6400000,1.1816838995568686,0,50000,1.4.05
Intel_11gen,strided,16,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,blurred,1,6390848,6400000,1.001432047828395,26,49974,1.4.05
Intel_11gen,blurred,8,6368064,6400000,1.0050150249746237,204,49796,1.4.05
Intel_11gen,blurred,4,6382016,6400000,1.002817918350565,86,49914,1.4.05
Intel_11gen,skew,8,5414016,6400000,1.182116935007211,19,49981,1.4.05
Intel_11gen,strided,32,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,skew,4,5423680,6400000,1.1800106200955809,13,49987,1.4.05
Intel_11gen,blurred,16,6345408,6400000,1.0086033868901731,378,49622,1.4.05
Intel_11gen,skew,1,5427200,6400000,1.179245283018868,1,49999,1.4.05
Intel_11gen,skew,16,5432768,6400000,1.1780366840623415,37,49963,1.4.05
Intel_11gen,periodic,256,3843712,6400000,1.665057111458923,16792,33208,1.4.05
Intel_11gen,blurred,32,6289344,6400000,1.0175942037834151,821,49179,1.4.05
Intel_11gen,strided,64,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,skew,32,5419264,6400000,1.1809721762955263,69,49931,1.4.05
Intel_11gen,blurred,64,6192384,6400000,1.0335276365290007,1580,48420,1.4.05
Intel_11gen,skew,64,5403776,6400000,1.1843570125778715,166,49834,1.4.05
Intel_11gen,strided,128,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,blurred,128,6009344,6400000,1.065008094061515,3001,46999,1.4.05
Intel_11gen,skew,128,5397376,6400000,1.185761377380416,300,49700,1.4.05
Intel_11gen,blurred,256,5590976,6400000,1.1447017479595691,6270,43730,1.4.05
Intel_11gen,strided,256,5758400,6393856,1.110352875798833,0,49952,1.4.05
Intel_11gen,skew,256,5373504,6400000,1.1910291683043317,597,49403,1.4.05
Mali,periodic,4,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,8,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,1,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,32,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,16,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,64,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,128,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,periodic,256,634484,3200000,5.043468393214013,16792,33208,1.4.05
Mali,random,0,954046,3200000,3.3541359640939743,0,50000,1.4.05
Mali,random,1,954535,3200000,3.3524176693363783,1,49999,1.4.05
Mali,random,4,954387,3200000,3.3529375400125945,5,49995,1.4.05
Mali,random,8,955357,3200000,3.349533211145153,7,49993,1.4.05
Mali,periodic,0,955786,3200000,3.3480297890950483,0,50000,1.4.05
Mali,random,16,954144,3200000,3.3537914612469395,10,49990,1.4.05
Mali,strided,0,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,random,32,953912,3200000,3.3546071335720695,30,49970,1.4.05
Mali,random,64,953927,3200000,3.3545543841405054,40,49960,1.4.05
Mali,strided,1,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,strided,16,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,strided,4,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,strided,8,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,strided,32,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,blurred,0,1054558,3200000,3.034446659169055,0,50000,1.4.05
Mali,random,128,952508,3200000,3.359551835785106,92,49908,1.4.05
Mali,strided,64,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,blurred,8,1051183,3200000,3.044189261051596,195,49805,1.4.05
Mali,blurred,1,1054165,3200000,3.035577921862327,24,49976,1.4.05
Mali,blurred,16,1047343,3200000,3.05535053941259,368,49632,1.4.05
Mali,blurred,4,1051827,3200000,3.042325401420576,128,49872,1.4.05
Mali,blurred,32,1038546,3200000,3.0812308747036723,762,49238,1.4.05
Mali,blurred,64,1021960,3200000,3.131238013229481,1544,48456,1.4.05
Mali,blurred,256,923901,3200000,3.4635745604778,6184,43816,1.4.05
Mali,blurred,128,991863,3200000,3.226252012626744,2981,47019,1.4.05
Mali,skew,0,953779,3200000,3.355074917774453,0,50000,1.4.05
Mali,random,256,951057,3200000,3.3646774062963627,186,49814,1.4.05
Mali,strided,128,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,skew,1,953182,3200000,3.3571762790317066,2,49998,1.4.05
Mali,skew,4,954040,3200000,3.35415705840426,14,49986,1.4.05
Mali,skew,16,952433,3200000,3.3598163860345034,31,49969,1.4.05
Mali,skew,8,953529,3200000,3.3559545645701387,20,49980,1.4.05
Mali,strided,256,953677,3196928,3.3522125415628143,0,49952,1.4.05
Mali,skew,32,952518,3200000,3.359516565566215,83,49917,1.4.05
Mali,skew,64,951074,3200000,3.36461726427176,148,49852,1.4.05
Mali,skew,128,948737,3200000,3.3729052413893417,301,49699,1.4.05
Mali,skew,256,942884,3200000,3.3938427208437094,555,49445,1.4.05
Uncompressed,random,0,6400000,6400000,1.0,0,50000,1.4.11
Uncompressed,periodic,0,6400000,6400000,1.0,0,50000,1.4.11
Uncompressed,periodic,1,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,random,1,6400000,6400000,1.0,0,50000,1.4.11
Uncompressed,strided,0,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,random,4,6399616,6400000,1.000060003600216,3,49997,1.4.11
Uncompressed,periodic,4,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,periodic,8,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,random,8,6399232,6400000,1.0001200144017282,6,49994,1.4.11
Uncompressed,strided,1,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,periodic,16,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,random,16,6398336,6400000,1.0002600676175806,13,49987,1.4.11
Uncompressed,strided,4,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000,1.4.11
Uncompressed,strided,8,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,periodic,32,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,skew,0,6400000,6400000,1.0,0,50000,1.4.11
Uncompressed,blurred,1,6397184,6400000,1.0004401936852214,22,49978,1.4.11
Uncompressed,random,32,6397824,6400000,1.0003401156393177,17,49983,1.4.11
Uncompressed,strided,16,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,blurred,4,6386304,6400000,1.0021445894213616,107,49893,1.4.11
Uncompressed,skew,1,6399872,6400000,1.000020000400008,1,49999,1.4.11
Uncompressed,blurred,8,6375552,6400000,1.0038346483567226,191,49809,1.4.11
Uncompressed,skew,4,6398464,6400000,1.0002400576138273,12,49988,1.4.11
Uncompressed,strided,32,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,periodic,64,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,skew,8,6396928,6400000,1.000480230510645,24,49976,1.4.11
Uncompressed,blurred,16,6348672,6400000,1.0080848404201697,401,49599,1.4.11
Uncompressed,skew,16,6394624,6400000,1.0008407061932023,42,49958,1.4.11
Uncompressed,random,64,6394112,6400000,1.000920847179405,46,49954,1.4.11
Uncompressed,blurred,32,6297472,6400000,1.0162808187158276,801,49199,1.4.11
Uncompressed,skew,32,6389504,6400000,1.0016426940181895,82,49918,1.4.11
Uncompressed,strided,64,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,periodic,128,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,blurred,64,6204544,6400000,1.031502073319167,1527,48473,1.4.11
Uncompressed,skew,64,6381056,6400000,1.0029687876113296,148,49852,1.4.11
Uncompressed,random,128,6386560,6400000,1.002104419280489,105,49895,1.4.11
Uncompressed,strided,128,6393856,6393856,1.0,0,49952,1.4.11
Uncompressed,blurred,128,6004096,6400000,1.0659389856524613,3093,46907,1.4.11
Uncompressed,skew,128,6358016,6400000,1.0066033177645353,328,49672,1.4.11
Uncompressed,periodic,256,4250624,6400000,1.5056612864370031,16792,33208,1.4.11
Uncompressed,random,256,6376960,6400000,1.0036130068245686,180,49820,1.4.11
Uncompressed,blurred,256,5624960,6400000,1.1377858686995108,6055,43945,1.4.11
Intel_8gen,random,0,6231552,6400000,1.027031468244187,0,50000,1.4.11
Uncompressed,strided,256,6393856,6393856,1.0,0,49952,1.4.11
Intel_8gen,periodic,0,6345728,6400000,1.0085525254155236,0,50000,1.4.11
Intel_8gen,periodic,1,4223488,6400000,1.5153351921445024,16792,33208,1.4.11
Intel_8gen,periodic,4,4223488,6400000,1.5153351921445024,16792,33208,1.4.11
Intel_8gen,random,4,6232576,6400000,1.0268627289903889,2,49998,1.4.11
Intel_8gen,random,1,6232000,6400000,1.0269576379974326,0,50000,1.4.11
Intel_8gen,periodic,8,4223488,6400000,1.5153351921445024,16792,33208,1.4.11
Intel_8gen,random,8,6230144,6400000,1.0272635752881474,8,49992,1.4.11
Uncompressed,skew,256,6320896,6400000,1.0125146814628811,618,49382,1.4.11
Intel_8gen,periodic,16,4223488,6400000,1.5153351921445024,16792,33208,1.4.11
Intel_8gen,strided,0,6223168,6393856,1.0274278309696927,0,49952,1.4.11
